group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m671744_t2_p8,,,652586633.0,ns,1
argon2id,hash,m671744_t2_p8,,,633609508.0,ns,1
argon2id,hash,m671744_t2_p8,,,632908738.0,ns,1
argon2id,hash,m671744_t2_p8,,,634659933.0,ns,1
argon2id,hash,m671744_t2_p8,,,630479917.0,ns,1
argon2id,hash,m671744_t2_p8,,,630296457.0,ns,1
argon2id,hash,m671744_t2_p8,,,631487944.0,ns,1
argon2id,hash,m671744_t2_p8,,,631420220.0,ns,1
argon2id,hash,m671744_t2_p8,,,632434032.0,ns,1
argon2id,hash,m671744_t2_p8,,,635638178.0,ns,1
