group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m344064_t2_p2,,,625242649.0,ns,2
argon2id,verify,m344064_t2_p2,,,629720780.0,ns,2
argon2id,verify,m344064_t2_p2,,,627340625.0,ns,2
argon2id,verify,m344064_t2_p2,,,627238873.0,ns,2
argon2id,verify,m344064_t2_p2,,,627542274.0,ns,2
argon2id,verify,m344064_t2_p2,,,628190285.0,ns,2
argon2id,verify,m344064_t2_p2,,,625573271.0,ns,2
argon2id,verify,m344064_t2_p2,,,626598238.0,ns,2
argon2id,verify,m344064_t2_p2,,,629099091.0,ns,2
argon2id,verify,m344064_t2_p2,,,627506426.0,ns,2
