group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m917504_t1_p1,,,509155653.0,ns,1
argon2id,hash,m917504_t1_p1,,,511532840.0,ns,1
argon2id,hash,m917504_t1_p1,,,513320960.0,ns,1
argon2id,hash,m917504_t1_p1,,,510162873.0,ns,1
argon2id,hash,m917504_t1_p1,,,514298355.0,ns,1
argon2id,hash,m917504_t1_p1,,,511280161.0,ns,1
argon2id,hash,m917504_t1_p1,,,511120800.0,ns,1
argon2id,hash,m917504_t1_p1,,,511584761.0,ns,1
argon2id,hash,m917504_t1_p1,,,508576747.0,ns,1
argon2id,hash,m917504_t1_p1,,,515362741.0,ns,1
