group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m753664_t1_p8,,,815874838.0,ns,2
argon2id,hash,m753664_t1_p8,,,808964417.0,ns,2
argon2id,hash,m753664_t1_p8,,,809012626.0,ns,2
argon2id,hash,m753664_t1_p8,,,816331982.0,ns,2
argon2id,hash,m753664_t1_p8,,,820963647.0,ns,2
argon2id,hash,m753664_t1_p8,,,817588631.0,ns,2
argon2id,hash,m753664_t1_p8,,,813152402.0,ns,2
argon2id,hash,m753664_t1_p8,,,803334666.0,ns,2
argon2id,hash,m753664_t1_p8,,,808547382.0,ns,2
argon2id,hash,m753664_t1_p8,,,842615656.0,ns,2
