group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m507904_t2_p2,,,999608469.0,ns,2
argon2id,hash,m507904_t2_p2,,,989364078.0,ns,2
argon2id,hash,m507904_t2_p2,,,994271020.0,ns,2
argon2id,hash,m507904_t2_p2,,,994755310.0,ns,2
argon2id,hash,m507904_t2_p2,,,992847679.0,ns,2
argon2id,hash,m507904_t2_p2,,,994188356.0,ns,2
argon2id,hash,m507904_t2_p2,,,993126293.0,ns,2
argon2id,hash,m507904_t2_p2,,,990992388.0,ns,2
argon2id,hash,m507904_t2_p2,,,998882148.0,ns,2
argon2id,hash,m507904_t2_p2,,,986666769.0,ns,2
