group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m524288_t1_p2,,,591278001.0,ns,2
argon2id,hash,m524288_t1_p2,,,581890619.0,ns,2
argon2id,hash,m524288_t1_p2,,,588594034.0,ns,2
argon2id,hash,m524288_t1_p2,,,590468492.0,ns,2
argon2id,hash,m524288_t1_p2,,,590302580.0,ns,2
argon2id,hash,m524288_t1_p2,,,590202413.0,ns,2
argon2id,hash,m524288_t1_p2,,,589705791.0,ns,2
argon2id,hash,m524288_t1_p2,,,592853439.0,ns,2
argon2id,hash,m524288_t1_p2,,,591515448.0,ns,2
argon2id,hash,m524288_t1_p2,,,586930181.0,ns,2
