group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m131072_t1_p1,,,122416114.0,ns,2
argon2id,verify,m131072_t1_p1,,,246383891.0,ns,4
argon2id,verify,m131072_t1_p1,,,369652043.0,ns,6
argon2id,verify,m131072_t1_p1,,,491528516.0,ns,8
argon2id,verify,m131072_t1_p1,,,618512620.0,ns,10
argon2id,verify,m131072_t1_p1,,,739288758.0,ns,12
argon2id,verify,m131072_t1_p1,,,866349196.0,ns,14
argon2id,verify,m131072_t1_p1,,,1009684815.0,ns,16
argon2id,verify,m131072_t1_p1,,,1132872646.0,ns,18
argon2id,verify,m131072_t1_p1,,,1257235012.0,ns,20
