group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m835584_t2_p4,,,795990890.0,ns,1
argon2id,verify,m835584_t2_p4,,,808705787.0,ns,1
argon2id,verify,m835584_t2_p4,,,796082728.0,ns,1
argon2id,verify,m835584_t2_p4,,,797989695.0,ns,1
argon2id,verify,m835584_t2_p4,,,796411249.0,ns,1
argon2id,verify,m835584_t2_p4,,,796758112.0,ns,1
argon2id,verify,m835584_t2_p4,,,797382425.0,ns,1
argon2id,verify,m835584_t2_p4,,,804717693.0,ns,1
argon2id,verify,m835584_t2_p4,,,796640391.0,ns,1
argon2id,verify,m835584_t2_p4,,,797789749.0,ns,1
