group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m180224_t1_p16,,,175820494.0,ns,2
argon2id,verify,m180224_t1_p16,,,355184137.0,ns,4
argon2id,verify,m180224_t1_p16,,,530065850.0,ns,6
argon2id,verify,m180224_t1_p16,,,707522345.0,ns,8
argon2id,verify,m180224_t1_p16,,,882597109.0,ns,10
argon2id,verify,m180224_t1_p16,,,1062702132.0,ns,12
argon2id,verify,m180224_t1_p16,,,1237618331.0,ns,14
argon2id,verify,m180224_t1_p16,,,1415676684.0,ns,16
argon2id,verify,m180224_t1_p16,,,1554380749.0,ns,18
argon2id,verify,m180224_t1_p16,,,1748551118.0,ns,20
