group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m245760_t3_p2,,,625614289.0,ns,2
argon2id,hash,m245760_t3_p2,,,624938405.0,ns,2
argon2id,hash,m245760_t3_p2,,,623849232.0,ns,2
argon2id,hash,m245760_t3_p2,,,626491717.0,ns,2
argon2id,hash,m245760_t3_p2,,,624161016.0,ns,2
argon2id,hash,m245760_t3_p2,,,624863145.0,ns,2
argon2id,hash,m245760_t3_p2,,,624741945.0,ns,2
argon2id,hash,m245760_t3_p2,,,631179168.0,ns,2
argon2id,hash,m245760_t3_p2,,,626390957.0,ns,2
argon2id,hash,m245760_t3_p2,,,631890594.0,ns,2
