group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1015808_t3_p16,,,1375464714.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1372930916.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1373717181.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1373641579.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1374099310.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1373433541.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1372470319.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1372923351.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1370613569.0,ns,1
argon2id,verify,m1015808_t3_p16,,,1372261038.0,ns,1
