group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m442368_t1_p4,,,722867746.0,ns,3
argon2id,hash,m442368_t1_p4,,,715694207.0,ns,3
argon2id,hash,m442368_t1_p4,,,718613354.0,ns,3
argon2id,hash,m442368_t1_p4,,,720773389.0,ns,3
argon2id,hash,m442368_t1_p4,,,723823703.0,ns,3
argon2id,hash,m442368_t1_p4,,,717402707.0,ns,3
argon2id,hash,m442368_t1_p4,,,714508146.0,ns,3
argon2id,hash,m442368_t1_p4,,,718937690.0,ns,3
argon2id,hash,m442368_t1_p4,,,719634948.0,ns,3
argon2id,hash,m442368_t1_p4,,,722025405.0,ns,3
