group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m868352_t2_p1,,,854704037.0,ns,1
argon2id,hash,m868352_t2_p1,,,861244326.0,ns,1
argon2id,hash,m868352_t2_p1,,,855708993.0,ns,1
argon2id,hash,m868352_t2_p1,,,859930573.0,ns,1
argon2id,hash,m868352_t2_p1,,,858440679.0,ns,1
argon2id,hash,m868352_t2_p1,,,859924162.0,ns,1
argon2id,hash,m868352_t2_p1,,,860822949.0,ns,1
argon2id,hash,m868352_t2_p1,,,859856978.0,ns,1
argon2id,hash,m868352_t2_p1,,,851129939.0,ns,1
argon2id,hash,m868352_t2_p1,,,858486669.0,ns,1
