group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m589824_t3_p2,,,829196123.0,ns,1
argon2id,hash,m589824_t3_p2,,,818262774.0,ns,1
argon2id,hash,m589824_t3_p2,,,830544654.0,ns,1
argon2id,hash,m589824_t3_p2,,,813038978.0,ns,1
argon2id,hash,m589824_t3_p2,,,822956033.0,ns,1
argon2id,hash,m589824_t3_p2,,,813756477.0,ns,1
argon2id,hash,m589824_t3_p2,,,829011851.0,ns,1
argon2id,hash,m589824_t3_p2,,,815055456.0,ns,1
argon2id,hash,m589824_t3_p2,,,811083660.0,ns,1
argon2id,hash,m589824_t3_p2,,,806745373.0,ns,1
