group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m180224_t3_p8,,,669502070.0,ns,3
argon2id,hash,m180224_t3_p8,,,673714682.0,ns,3
argon2id,hash,m180224_t3_p8,,,674044916.0,ns,3
argon2id,hash,m180224_t3_p8,,,672865508.0,ns,3
argon2id,hash,m180224_t3_p8,,,675161876.0,ns,3
argon2id,hash,m180224_t3_p8,,,674448221.0,ns,3
argon2id,hash,m180224_t3_p8,,,674492847.0,ns,3
argon2id,hash,m180224_t3_p8,,,674792267.0,ns,3
argon2id,hash,m180224_t3_p8,,,690645540.0,ns,3
argon2id,hash,m180224_t3_p8,,,674910204.0,ns,3
