group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m524288_t1_p4,,,583150988.0,ns,2
argon2id,hash,m524288_t1_p4,,,572206723.0,ns,2
argon2id,hash,m524288_t1_p4,,,579520072.0,ns,2
argon2id,hash,m524288_t1_p4,,,572341556.0,ns,2
argon2id,hash,m524288_t1_p4,,,575792425.0,ns,2
argon2id,hash,m524288_t1_p4,,,579161520.0,ns,2
argon2id,hash,m524288_t1_p4,,,581692861.0,ns,2
argon2id,hash,m524288_t1_p4,,,583379948.0,ns,2
argon2id,hash,m524288_t1_p4,,,582701716.0,ns,2
argon2id,hash,m524288_t1_p4,,,577788191.0,ns,2
