group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m638976_t1_p4,,,699452390.0,ns,2
argon2id,hash,m638976_t1_p4,,,702364003.0,ns,2
argon2id,hash,m638976_t1_p4,,,697660806.0,ns,2
argon2id,hash,m638976_t1_p4,,,698822052.0,ns,2
argon2id,hash,m638976_t1_p4,,,701688528.0,ns,2
argon2id,hash,m638976_t1_p4,,,699255807.0,ns,2
argon2id,hash,m638976_t1_p4,,,704218933.0,ns,2
argon2id,hash,m638976_t1_p4,,,704311635.0,ns,2
argon2id,hash,m638976_t1_p4,,,701973291.0,ns,2
argon2id,hash,m638976_t1_p4,,,706449561.0,ns,2
