group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m278528_t1_p4,,,141102310.0,ns,1
argon2id,hash,m278528_t1_p4,,,279159920.0,ns,2
argon2id,hash,m278528_t1_p4,,,419269100.0,ns,3
argon2id,hash,m278528_t1_p4,,,560848168.0,ns,4
argon2id,hash,m278528_t1_p4,,,700625873.0,ns,5
argon2id,hash,m278528_t1_p4,,,838421379.0,ns,6
argon2id,hash,m278528_t1_p4,,,972684225.0,ns,7
argon2id,hash,m278528_t1_p4,,,1117468692.0,ns,8
argon2id,hash,m278528_t1_p4,,,1267539293.0,ns,9
argon2id,hash,m278528_t1_p4,,,1395700284.0,ns,10
