group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m376832_t3_p8,,,971013685.0,ns,2
argon2id,verify,m376832_t3_p8,,,968344045.0,ns,2
argon2id,verify,m376832_t3_p8,,,970975886.0,ns,2
argon2id,verify,m376832_t3_p8,,,969752010.0,ns,2
argon2id,verify,m376832_t3_p8,,,972677769.0,ns,2
argon2id,verify,m376832_t3_p8,,,974057265.0,ns,2
argon2id,verify,m376832_t3_p8,,,970843200.0,ns,2
argon2id,verify,m376832_t3_p8,,,968195130.0,ns,2
argon2id,verify,m376832_t3_p8,,,967171417.0,ns,2
argon2id,verify,m376832_t3_p8,,,967631269.0,ns,2
