group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m491520_t1_p1,,,913597530.0,ns,2
argon2id,verify,m491520_t1_p1,,,902057361.0,ns,2
argon2id,verify,m491520_t1_p1,,,939380824.0,ns,2
argon2id,verify,m491520_t1_p1,,,937765884.0,ns,2
argon2id,verify,m491520_t1_p1,,,924185806.0,ns,2
argon2id,verify,m491520_t1_p1,,,930008054.0,ns,2
argon2id,verify,m491520_t1_p1,,,920558820.0,ns,2
argon2id,verify,m491520_t1_p1,,,943337384.0,ns,2
argon2id,verify,m491520_t1_p1,,,937224041.0,ns,2
argon2id,verify,m491520_t1_p1,,,916569535.0,ns,2
