group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m835584_t2_p1,,,827052383.0,ns,1
argon2id,hash,m835584_t2_p1,,,826431754.0,ns,1
argon2id,hash,m835584_t2_p1,,,826590866.0,ns,1
argon2id,hash,m835584_t2_p1,,,826803287.0,ns,1
argon2id,hash,m835584_t2_p1,,,826400817.0,ns,1
argon2id,hash,m835584_t2_p1,,,830973978.0,ns,1
argon2id,hash,m835584_t2_p1,,,823223080.0,ns,1
argon2id,hash,m835584_t2_p1,,,825770848.0,ns,1
argon2id,hash,m835584_t2_p1,,,823573485.0,ns,1
argon2id,hash,m835584_t2_p1,,,825675266.0,ns,1
