group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m802816_t1_p1,,,886499812.0,ns,2
argon2id,hash,m802816_t1_p1,,,888099086.0,ns,2
argon2id,hash,m802816_t1_p1,,,891063265.0,ns,2
argon2id,hash,m802816_t1_p1,,,890380622.0,ns,2
argon2id,hash,m802816_t1_p1,,,886119027.0,ns,2
argon2id,hash,m802816_t1_p1,,,893072528.0,ns,2
argon2id,hash,m802816_t1_p1,,,904169223.0,ns,2
argon2id,hash,m802816_t1_p1,,,888157966.0,ns,2
argon2id,hash,m802816_t1_p1,,,909256600.0,ns,2
argon2id,hash,m802816_t1_p1,,,900600800.0,ns,2
