group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m376832_t3_p2,,,991426115.0,ns,2
argon2id,verify,m376832_t3_p2,,,989758110.0,ns,2
argon2id,verify,m376832_t3_p2,,,988710177.0,ns,2
argon2id,verify,m376832_t3_p2,,,990833371.0,ns,2
argon2id,verify,m376832_t3_p2,,,989630350.0,ns,2
argon2id,verify,m376832_t3_p2,,,989885294.0,ns,2
argon2id,verify,m376832_t3_p2,,,991178943.0,ns,2
argon2id,verify,m376832_t3_p2,,,988456923.0,ns,2
argon2id,verify,m376832_t3_p2,,,983926675.0,ns,2
argon2id,verify,m376832_t3_p2,,,993235040.0,ns,2
