group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m475136_t3_p16,,,1247845045.0,ns,1
argon2id,verify,m475136_t3_p16,,,1214540620.0,ns,1
argon2id,verify,m475136_t3_p16,,,1212857062.0,ns,1
argon2id,verify,m475136_t3_p16,,,1230675806.0,ns,1
argon2id,verify,m475136_t3_p16,,,1231655797.0,ns,1
argon2id,verify,m475136_t3_p16,,,1250599663.0,ns,1
argon2id,verify,m475136_t3_p16,,,1246923826.0,ns,1
argon2id,verify,m475136_t3_p16,,,1246929738.0,ns,1
argon2id,verify,m475136_t3_p16,,,1231891165.0,ns,1
argon2id,verify,m475136_t3_p16,,,1261375443.0,ns,1
