group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m98304_t2_p16,,,165429774.0,ns,2
argon2id,hash,m98304_t2_p16,,,331125398.0,ns,4
argon2id,hash,m98304_t2_p16,,,501002275.0,ns,6
argon2id,hash,m98304_t2_p16,,,661986491.0,ns,8
argon2id,hash,m98304_t2_p16,,,835602562.0,ns,10
argon2id,hash,m98304_t2_p16,,,1000542548.0,ns,12
argon2id,hash,m98304_t2_p16,,,1167333015.0,ns,14
argon2id,hash,m98304_t2_p16,,,1333298987.0,ns,16
argon2id,hash,m98304_t2_p16,,,1506113676.0,ns,18
argon2id,hash,m98304_t2_p16,,,1666808519.0,ns,20
