group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m999424_t2_p8,,,939573936.0,ns,1
argon2id,verify,m999424_t2_p8,,,947829000.0,ns,1
argon2id,verify,m999424_t2_p8,,,930885581.0,ns,1
argon2id,verify,m999424_t2_p8,,,941853799.0,ns,1
argon2id,verify,m999424_t2_p8,,,937415373.0,ns,1
argon2id,verify,m999424_t2_p8,,,939077054.0,ns,1
argon2id,verify,m999424_t2_p8,,,936392833.0,ns,1
argon2id,verify,m999424_t2_p8,,,935611916.0,ns,1
argon2id,verify,m999424_t2_p8,,,937289737.0,ns,1
argon2id,verify,m999424_t2_p8,,,937811146.0,ns,1
