group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m868352_t1_p8,,,920239254.0,ns,2
argon2id,hash,m868352_t1_p8,,,931091951.0,ns,2
argon2id,hash,m868352_t1_p8,,,926669055.0,ns,2
argon2id,hash,m868352_t1_p8,,,928220757.0,ns,2
argon2id,hash,m868352_t1_p8,,,926292271.0,ns,2
argon2id,hash,m868352_t1_p8,,,927999314.0,ns,2
argon2id,hash,m868352_t1_p8,,,928632872.0,ns,2
argon2id,hash,m868352_t1_p8,,,928607356.0,ns,2
argon2id,hash,m868352_t1_p8,,,929486446.0,ns,2
argon2id,hash,m868352_t1_p8,,,957586862.0,ns,2
