group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m393216_t1_p16,,,602932087.0,ns,3
argon2id,verify,m393216_t1_p16,,,593613809.0,ns,3
argon2id,verify,m393216_t1_p16,,,594161007.0,ns,3
argon2id,verify,m393216_t1_p16,,,592629684.0,ns,3
argon2id,verify,m393216_t1_p16,,,590102355.0,ns,3
argon2id,verify,m393216_t1_p16,,,592352621.0,ns,3
argon2id,verify,m393216_t1_p16,,,589198240.0,ns,3
argon2id,verify,m393216_t1_p16,,,623820451.0,ns,3
argon2id,verify,m393216_t1_p16,,,666926811.0,ns,3
argon2id,verify,m393216_t1_p16,,,680108696.0,ns,3
