group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m901120_t2_p1,,,892186056.0,ns,1
argon2id,hash,m901120_t2_p1,,,888535414.0,ns,1
argon2id,hash,m901120_t2_p1,,,889876812.0,ns,1
argon2id,hash,m901120_t2_p1,,,887619590.0,ns,1
argon2id,hash,m901120_t2_p1,,,893053678.0,ns,1
argon2id,hash,m901120_t2_p1,,,893883222.0,ns,1
argon2id,hash,m901120_t2_p1,,,892031834.0,ns,1
argon2id,hash,m901120_t2_p1,,,888294909.0,ns,1
argon2id,hash,m901120_t2_p1,,,884553526.0,ns,1
argon2id,hash,m901120_t2_p1,,,883867079.0,ns,1
