group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m786432_t3_p4,,,1073339274.0,ns,1
argon2id,hash,m786432_t3_p4,,,1073171680.0,ns,1
argon2id,hash,m786432_t3_p4,,,1071213531.0,ns,1
argon2id,hash,m786432_t3_p4,,,1073558695.0,ns,1
argon2id,hash,m786432_t3_p4,,,1070660331.0,ns,1
argon2id,hash,m786432_t3_p4,,,1077241143.0,ns,1
argon2id,hash,m786432_t3_p4,,,1067493041.0,ns,1
argon2id,hash,m786432_t3_p4,,,1069592143.0,ns,1
argon2id,hash,m786432_t3_p4,,,1072982441.0,ns,1
argon2id,hash,m786432_t3_p4,,,1073129757.0,ns,1
