group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m868352_t2_p16,,,814244847.0,ns,1
argon2id,hash,m868352_t2_p16,,,814335327.0,ns,1
argon2id,hash,m868352_t2_p16,,,811326424.0,ns,1
argon2id,hash,m868352_t2_p16,,,813474563.0,ns,1
argon2id,hash,m868352_t2_p16,,,812466423.0,ns,1
argon2id,hash,m868352_t2_p16,,,813236940.0,ns,1
argon2id,hash,m868352_t2_p16,,,813359209.0,ns,1
argon2id,hash,m868352_t2_p16,,,814199666.0,ns,1
argon2id,hash,m868352_t2_p16,,,852962375.0,ns,1
argon2id,hash,m868352_t2_p16,,,809881668.0,ns,1
