group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m720896_t1_p2,,,811150416.0,ns,2
argon2id,hash,m720896_t1_p2,,,816045294.0,ns,2
argon2id,hash,m720896_t1_p2,,,811747188.0,ns,2
argon2id,hash,m720896_t1_p2,,,808391118.0,ns,2
argon2id,hash,m720896_t1_p2,,,814274171.0,ns,2
argon2id,hash,m720896_t1_p2,,,809104369.0,ns,2
argon2id,hash,m720896_t1_p2,,,815291704.0,ns,2
argon2id,hash,m720896_t1_p2,,,820212530.0,ns,2
argon2id,hash,m720896_t1_p2,,,814118984.0,ns,2
argon2id,hash,m720896_t1_p2,,,813754219.0,ns,2
