group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m720896_t1_p8,,,764489369.0,ns,2
argon2id,verify,m720896_t1_p8,,,773570154.0,ns,2
argon2id,verify,m720896_t1_p8,,,766550718.0,ns,2
argon2id,verify,m720896_t1_p8,,,774995491.0,ns,2
argon2id,verify,m720896_t1_p8,,,781320514.0,ns,2
argon2id,verify,m720896_t1_p8,,,769917830.0,ns,2
argon2id,verify,m720896_t1_p8,,,769213399.0,ns,2
argon2id,verify,m720896_t1_p8,,,769355205.0,ns,2
argon2id,verify,m720896_t1_p8,,,778733931.0,ns,2
argon2id,verify,m720896_t1_p8,,,775252569.0,ns,2
