group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m589824_t1_p2,,,669471967.0,ns,2
argon2id,hash,m589824_t1_p2,,,665040758.0,ns,2
argon2id,hash,m589824_t1_p2,,,664237843.0,ns,2
argon2id,hash,m589824_t1_p2,,,665929236.0,ns,2
argon2id,hash,m589824_t1_p2,,,666135756.0,ns,2
argon2id,hash,m589824_t1_p2,,,666753157.0,ns,2
argon2id,hash,m589824_t1_p2,,,665041404.0,ns,2
argon2id,hash,m589824_t1_p2,,,671069593.0,ns,2
argon2id,hash,m589824_t1_p2,,,666804832.0,ns,2
argon2id,hash,m589824_t1_p2,,,666374774.0,ns,2
