group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m376832_t3_p16,,,970284932.0,ns,2
argon2id,verify,m376832_t3_p16,,,968050789.0,ns,2
argon2id,verify,m376832_t3_p16,,,968828584.0,ns,2
argon2id,verify,m376832_t3_p16,,,971415601.0,ns,2
argon2id,verify,m376832_t3_p16,,,969045797.0,ns,2
argon2id,verify,m376832_t3_p16,,,968467614.0,ns,2
argon2id,verify,m376832_t3_p16,,,969179425.0,ns,2
argon2id,verify,m376832_t3_p16,,,969798443.0,ns,2
argon2id,verify,m376832_t3_p16,,,970966194.0,ns,2
argon2id,verify,m376832_t3_p16,,,969035918.0,ns,2
