group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1048576_t2_p4,,,1004367627.0,ns,1
argon2id,verify,m1048576_t2_p4,,,1010143500.0,ns,1
argon2id,verify,m1048576_t2_p4,,,998487712.0,ns,1
argon2id,verify,m1048576_t2_p4,,,1042575593.0,ns,1
argon2id,verify,m1048576_t2_p4,,,1003343694.0,ns,1
argon2id,verify,m1048576_t2_p4,,,1002359153.0,ns,1
argon2id,verify,m1048576_t2_p4,,,1001120414.0,ns,1
argon2id,verify,m1048576_t2_p4,,,999519556.0,ns,1
argon2id,verify,m1048576_t2_p4,,,1000815930.0,ns,1
argon2id,verify,m1048576_t2_p4,,,1001289834.0,ns,1
