group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m901120_t2_p1,,,889644098.0,ns,1
argon2id,verify,m901120_t2_p1,,,892321488.0,ns,1
argon2id,verify,m901120_t2_p1,,,892139261.0,ns,1
argon2id,verify,m901120_t2_p1,,,887922083.0,ns,1
argon2id,verify,m901120_t2_p1,,,889065258.0,ns,1
argon2id,verify,m901120_t2_p1,,,898157176.0,ns,1
argon2id,verify,m901120_t2_p1,,,894174889.0,ns,1
argon2id,verify,m901120_t2_p1,,,890682375.0,ns,1
argon2id,verify,m901120_t2_p1,,,884866650.0,ns,1
argon2id,verify,m901120_t2_p1,,,886924015.0,ns,1
