group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m851968_t3_p8,,,1156529994.0,ns,1
argon2id,verify,m851968_t3_p8,,,1155135179.0,ns,1
argon2id,verify,m851968_t3_p8,,,1155171580.0,ns,1
argon2id,verify,m851968_t3_p8,,,1154702722.0,ns,1
argon2id,verify,m851968_t3_p8,,,1157504710.0,ns,1
argon2id,verify,m851968_t3_p8,,,1155249672.0,ns,1
argon2id,verify,m851968_t3_p8,,,1153836674.0,ns,1
argon2id,verify,m851968_t3_p8,,,1154821273.0,ns,1
argon2id,verify,m851968_t3_p8,,,1156693064.0,ns,1
argon2id,verify,m851968_t3_p8,,,1155641575.0,ns,1
