group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m524288_t2_p2,,,505999333.0,ns,1
argon2id,hash,m524288_t2_p2,,,505569116.0,ns,1
argon2id,hash,m524288_t2_p2,,,508520375.0,ns,1
argon2id,hash,m524288_t2_p2,,,547858553.0,ns,1
argon2id,hash,m524288_t2_p2,,,504190677.0,ns,1
argon2id,hash,m524288_t2_p2,,,498514683.0,ns,1
argon2id,hash,m524288_t2_p2,,,498044329.0,ns,1
argon2id,hash,m524288_t2_p2,,,500610517.0,ns,1
argon2id,hash,m524288_t2_p2,,,499264089.0,ns,1
argon2id,hash,m524288_t2_p2,,,499484574.0,ns,1
