group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m933888_t1_p1,,,522483883.0,ns,1
argon2id,verify,m933888_t1_p1,,,518309070.0,ns,1
argon2id,verify,m933888_t1_p1,,,520033469.0,ns,1
argon2id,verify,m933888_t1_p1,,,520007901.0,ns,1
argon2id,verify,m933888_t1_p1,,,521491787.0,ns,1
argon2id,verify,m933888_t1_p1,,,520049959.0,ns,1
argon2id,verify,m933888_t1_p1,,,517682981.0,ns,1
argon2id,verify,m933888_t1_p1,,,519815156.0,ns,1
argon2id,verify,m933888_t1_p1,,,523204943.0,ns,1
argon2id,verify,m933888_t1_p1,,,519182648.0,ns,1
