group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m376832_t2_p8,,,671967922.0,ns,2
argon2id,verify,m376832_t2_p8,,,668898890.0,ns,2
argon2id,verify,m376832_t2_p8,,,670086480.0,ns,2
argon2id,verify,m376832_t2_p8,,,671956278.0,ns,2
argon2id,verify,m376832_t2_p8,,,670764918.0,ns,2
argon2id,verify,m376832_t2_p8,,,675387847.0,ns,2
argon2id,verify,m376832_t2_p8,,,679593789.0,ns,2
argon2id,verify,m376832_t2_p8,,,676385849.0,ns,2
argon2id,verify,m376832_t2_p8,,,675569322.0,ns,2
argon2id,verify,m376832_t2_p8,,,677195447.0,ns,2
