group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m720896_t1_p1,,,820646022.0,ns,2
argon2id,hash,m720896_t1_p1,,,820182683.0,ns,2
argon2id,hash,m720896_t1_p1,,,821447758.0,ns,2
argon2id,hash,m720896_t1_p1,,,819176206.0,ns,2
argon2id,hash,m720896_t1_p1,,,821124363.0,ns,2
argon2id,hash,m720896_t1_p1,,,818459261.0,ns,2
argon2id,hash,m720896_t1_p1,,,821768113.0,ns,2
argon2id,hash,m720896_t1_p1,,,814611731.0,ns,2
argon2id,hash,m720896_t1_p1,,,821644101.0,ns,2
argon2id,hash,m720896_t1_p1,,,822720482.0,ns,2
