group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m49152_t2_p2,,,115532101.0,ns,3
argon2id,verify,m49152_t2_p2,,,231948591.0,ns,6
argon2id,verify,m49152_t2_p2,,,344427298.0,ns,9
argon2id,verify,m49152_t2_p2,,,457569427.0,ns,12
argon2id,verify,m49152_t2_p2,,,574431544.0,ns,15
argon2id,verify,m49152_t2_p2,,,690161157.0,ns,18
argon2id,verify,m49152_t2_p2,,,804226489.0,ns,21
argon2id,verify,m49152_t2_p2,,,917895520.0,ns,24
argon2id,verify,m49152_t2_p2,,,1037268956.0,ns,27
argon2id,verify,m49152_t2_p2,,,1152002723.0,ns,30
