group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m786432_t3_p16,,,1065171414.0,ns,1
argon2id,hash,m786432_t3_p16,,,1063998951.0,ns,1
argon2id,hash,m786432_t3_p16,,,1058848777.0,ns,1
argon2id,hash,m786432_t3_p16,,,1060989707.0,ns,1
argon2id,hash,m786432_t3_p16,,,1063975867.0,ns,1
argon2id,hash,m786432_t3_p16,,,1060315560.0,ns,1
argon2id,hash,m786432_t3_p16,,,1062774830.0,ns,1
argon2id,hash,m786432_t3_p16,,,1061059287.0,ns,1
argon2id,hash,m786432_t3_p16,,,1059766638.0,ns,1
argon2id,hash,m786432_t3_p16,,,1060735037.0,ns,1
