group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m917504_t2_p1,,,899024589.0,ns,1
argon2id,verify,m917504_t2_p1,,,899373261.0,ns,1
argon2id,verify,m917504_t2_p1,,,895650113.0,ns,1
argon2id,verify,m917504_t2_p1,,,896040985.0,ns,1
argon2id,verify,m917504_t2_p1,,,896423983.0,ns,1
argon2id,verify,m917504_t2_p1,,,894364711.0,ns,1
argon2id,verify,m917504_t2_p1,,,899088295.0,ns,1
argon2id,verify,m917504_t2_p1,,,914640167.0,ns,1
argon2id,verify,m917504_t2_p1,,,893690156.0,ns,1
argon2id,verify,m917504_t2_p1,,,897955039.0,ns,1
