group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m393216_t2_p2,,,1177979116.0,ns,1
argon2id,verify,m393216_t2_p2,,,842627063.0,ns,1
argon2id,verify,m393216_t2_p2,,,1038350418.0,ns,1
argon2id,verify,m393216_t2_p2,,,1134207983.0,ns,1
argon2id,verify,m393216_t2_p2,,,1140108270.0,ns,1
argon2id,verify,m393216_t2_p2,,,1159628544.0,ns,1
argon2id,verify,m393216_t2_p2,,,1023761584.0,ns,1
argon2id,verify,m393216_t2_p2,,,1168960265.0,ns,1
argon2id,verify,m393216_t2_p2,,,1241354914.0,ns,1
argon2id,verify,m393216_t2_p2,,,1234642249.0,ns,1
