group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m901120_t1_p4,,,971553897.0,ns,2
argon2id,hash,m901120_t1_p4,,,972882641.0,ns,2
argon2id,hash,m901120_t1_p4,,,974441126.0,ns,2
argon2id,hash,m901120_t1_p4,,,972950533.0,ns,2
argon2id,hash,m901120_t1_p4,,,977653085.0,ns,2
argon2id,hash,m901120_t1_p4,,,978630135.0,ns,2
argon2id,hash,m901120_t1_p4,,,974087620.0,ns,2
argon2id,hash,m901120_t1_p4,,,973371466.0,ns,2
argon2id,hash,m901120_t1_p4,,,974172976.0,ns,2
argon2id,hash,m901120_t1_p4,,,974616354.0,ns,2
