group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1048576_t1_p2,,,572451137.0,ns,1
argon2id,hash,m1048576_t1_p2,,,570705167.0,ns,1
argon2id,hash,m1048576_t1_p2,,,573171330.0,ns,1
argon2id,hash,m1048576_t1_p2,,,575499255.0,ns,1
argon2id,hash,m1048576_t1_p2,,,574342840.0,ns,1
argon2id,hash,m1048576_t1_p2,,,572074370.0,ns,1
argon2id,hash,m1048576_t1_p2,,,570873351.0,ns,1
argon2id,hash,m1048576_t1_p2,,,569878177.0,ns,1
argon2id,hash,m1048576_t1_p2,,,574197094.0,ns,1
argon2id,hash,m1048576_t1_p2,,,569549114.0,ns,1
