group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m245760_t3_p1,,,613878713.0,ns,2
argon2id,verify,m245760_t3_p1,,,614799777.0,ns,2
argon2id,verify,m245760_t3_p1,,,615175371.0,ns,2
argon2id,verify,m245760_t3_p1,,,616373838.0,ns,2
argon2id,verify,m245760_t3_p1,,,618799133.0,ns,2
argon2id,verify,m245760_t3_p1,,,622082675.0,ns,2
argon2id,verify,m245760_t3_p1,,,624347249.0,ns,2
argon2id,verify,m245760_t3_p1,,,619579816.0,ns,2
argon2id,verify,m245760_t3_p1,,,647518557.0,ns,2
argon2id,verify,m245760_t3_p1,,,616330394.0,ns,2
