group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m917504_t3_p16,,,1238951053.0,ns,1
argon2id,verify,m917504_t3_p16,,,1239965087.0,ns,1
argon2id,verify,m917504_t3_p16,,,1238742407.0,ns,1
argon2id,verify,m917504_t3_p16,,,1236010352.0,ns,1
argon2id,verify,m917504_t3_p16,,,1238243795.0,ns,1
argon2id,verify,m917504_t3_p16,,,1238555048.0,ns,1
argon2id,verify,m917504_t3_p16,,,1241341869.0,ns,1
argon2id,verify,m917504_t3_p16,,,1239794872.0,ns,1
argon2id,verify,m917504_t3_p16,,,1236936080.0,ns,1
argon2id,verify,m917504_t3_p16,,,1238243924.0,ns,1
