group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m360448_t2_p16,,,636490510.0,ns,2
argon2id,hash,m360448_t2_p16,,,639066393.0,ns,2
argon2id,hash,m360448_t2_p16,,,638664258.0,ns,2
argon2id,hash,m360448_t2_p16,,,638895091.0,ns,2
argon2id,hash,m360448_t2_p16,,,639352352.0,ns,2
argon2id,hash,m360448_t2_p16,,,640485202.0,ns,2
argon2id,hash,m360448_t2_p16,,,643442662.0,ns,2
argon2id,hash,m360448_t2_p16,,,639798621.0,ns,2
argon2id,hash,m360448_t2_p16,,,646275660.0,ns,2
argon2id,hash,m360448_t2_p16,,,644171833.0,ns,2
