group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m196608_t3_p16,,,733949218.0,ns,3
argon2id,hash,m196608_t3_p16,,,733928149.0,ns,3
argon2id,hash,m196608_t3_p16,,,735374857.0,ns,3
argon2id,hash,m196608_t3_p16,,,733848981.0,ns,3
argon2id,hash,m196608_t3_p16,,,735441663.0,ns,3
argon2id,hash,m196608_t3_p16,,,736451090.0,ns,3
argon2id,hash,m196608_t3_p16,,,737056935.0,ns,3
argon2id,hash,m196608_t3_p16,,,736511418.0,ns,3
argon2id,hash,m196608_t3_p16,,,736600397.0,ns,3
argon2id,hash,m196608_t3_p16,,,736965123.0,ns,3
