group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m688128_t2_p1,,,686008844.0,ns,1
argon2id,verify,m688128_t2_p1,,,683193317.0,ns,1
argon2id,verify,m688128_t2_p1,,,682801203.0,ns,1
argon2id,verify,m688128_t2_p1,,,681652412.0,ns,1
argon2id,verify,m688128_t2_p1,,,685696516.0,ns,1
argon2id,verify,m688128_t2_p1,,,681922682.0,ns,1
argon2id,verify,m688128_t2_p1,,,683619287.0,ns,1
argon2id,verify,m688128_t2_p1,,,682488156.0,ns,1
argon2id,verify,m688128_t2_p1,,,688428169.0,ns,1
argon2id,verify,m688128_t2_p1,,,678248041.0,ns,1
