group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m376832_t2_p1,,,693462733.0,ns,2
argon2id,hash,m376832_t2_p1,,,686707697.0,ns,2
argon2id,hash,m376832_t2_p1,,,685742228.0,ns,2
argon2id,hash,m376832_t2_p1,,,684379973.0,ns,2
argon2id,hash,m376832_t2_p1,,,685175821.0,ns,2
argon2id,hash,m376832_t2_p1,,,686993709.0,ns,2
argon2id,hash,m376832_t2_p1,,,687250802.0,ns,2
argon2id,hash,m376832_t2_p1,,,696658444.0,ns,2
argon2id,hash,m376832_t2_p1,,,693410831.0,ns,2
argon2id,hash,m376832_t2_p1,,,691772666.0,ns,2
