group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m557056_t1_p16,,,601461193.0,ns,2
argon2id,hash,m557056_t1_p16,,,601159021.0,ns,2
argon2id,hash,m557056_t1_p16,,,600802235.0,ns,2
argon2id,hash,m557056_t1_p16,,,599639058.0,ns,2
argon2id,hash,m557056_t1_p16,,,599081638.0,ns,2
argon2id,hash,m557056_t1_p16,,,601632032.0,ns,2
argon2id,hash,m557056_t1_p16,,,601844607.0,ns,2
argon2id,hash,m557056_t1_p16,,,600643746.0,ns,2
argon2id,hash,m557056_t1_p16,,,600737711.0,ns,2
argon2id,hash,m557056_t1_p16,,,599800067.0,ns,2
