group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m950272_t2_p8,,,894229156.0,ns,1
argon2id,verify,m950272_t2_p8,,,907762444.0,ns,1
argon2id,verify,m950272_t2_p8,,,894552952.0,ns,1
argon2id,verify,m950272_t2_p8,,,892643255.0,ns,1
argon2id,verify,m950272_t2_p8,,,909003975.0,ns,1
argon2id,verify,m950272_t2_p8,,,889878741.0,ns,1
argon2id,verify,m950272_t2_p8,,,891253463.0,ns,1
argon2id,verify,m950272_t2_p8,,,893951720.0,ns,1
argon2id,verify,m950272_t2_p8,,,878466254.0,ns,1
argon2id,verify,m950272_t2_p8,,,890127315.0,ns,1
