group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m753664_t1_p1,,,859311011.0,ns,2
argon2id,hash,m753664_t1_p1,,,855291823.0,ns,2
argon2id,hash,m753664_t1_p1,,,853225788.0,ns,2
argon2id,hash,m753664_t1_p1,,,854081975.0,ns,2
argon2id,hash,m753664_t1_p1,,,858195436.0,ns,2
argon2id,hash,m753664_t1_p1,,,853748875.0,ns,2
argon2id,hash,m753664_t1_p1,,,858412971.0,ns,2
argon2id,hash,m753664_t1_p1,,,859449977.0,ns,2
argon2id,hash,m753664_t1_p1,,,862664187.0,ns,2
argon2id,hash,m753664_t1_p1,,,843695387.0,ns,2
