group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m688128_t1_p2,,,774510872.0,ns,2
argon2id,verify,m688128_t1_p2,,,764988625.0,ns,2
argon2id,verify,m688128_t1_p2,,,770901502.0,ns,2
argon2id,verify,m688128_t1_p2,,,769720772.0,ns,2
argon2id,verify,m688128_t1_p2,,,773350099.0,ns,2
argon2id,verify,m688128_t1_p2,,,772793250.0,ns,2
argon2id,verify,m688128_t1_p2,,,761764848.0,ns,2
argon2id,verify,m688128_t1_p2,,,771057291.0,ns,2
argon2id,verify,m688128_t1_p2,,,773795518.0,ns,2
argon2id,verify,m688128_t1_p2,,,767937209.0,ns,2
