group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m507904_t2_p1,,,987089925.0,ns,2
argon2id,verify,m507904_t2_p1,,,991149306.0,ns,2
argon2id,verify,m507904_t2_p1,,,995053065.0,ns,2
argon2id,verify,m507904_t2_p1,,,992046952.0,ns,2
argon2id,verify,m507904_t2_p1,,,995087429.0,ns,2
argon2id,verify,m507904_t2_p1,,,991524982.0,ns,2
argon2id,verify,m507904_t2_p1,,,991190314.0,ns,2
argon2id,verify,m507904_t2_p1,,,1027981669.0,ns,2
argon2id,verify,m507904_t2_p1,,,987136114.0,ns,2
argon2id,verify,m507904_t2_p1,,,991531254.0,ns,2
