group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m131072_t3_p2,,,158357440.0,ns,1
argon2id,verify,m131072_t3_p2,,,316531067.0,ns,2
argon2id,verify,m131072_t3_p2,,,481258038.0,ns,3
argon2id,verify,m131072_t3_p2,,,632056727.0,ns,4
argon2id,verify,m131072_t3_p2,,,790645683.0,ns,5
argon2id,verify,m131072_t3_p2,,,949249386.0,ns,6
argon2id,verify,m131072_t3_p2,,,1112080159.0,ns,7
argon2id,verify,m131072_t3_p2,,,1279028997.0,ns,8
argon2id,verify,m131072_t3_p2,,,1434640948.0,ns,9
argon2id,verify,m131072_t3_p2,,,1595803741.0,ns,10
