group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m983040_t3_p4,,,1339745043.0,ns,1
argon2id,hash,m983040_t3_p4,,,1340545185.0,ns,1
argon2id,hash,m983040_t3_p4,,,1340684147.0,ns,1
argon2id,hash,m983040_t3_p4,,,1338252329.0,ns,1
argon2id,hash,m983040_t3_p4,,,1338873626.0,ns,1
argon2id,hash,m983040_t3_p4,,,1340826964.0,ns,1
argon2id,hash,m983040_t3_p4,,,1338898903.0,ns,1
argon2id,hash,m983040_t3_p4,,,1338946183.0,ns,1
argon2id,hash,m983040_t3_p4,,,1341146994.0,ns,1
argon2id,hash,m983040_t3_p4,,,1345635493.0,ns,1
