group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1048576_t3_p8,,,1420060960.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1431664627.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1421154822.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1421874718.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1420892882.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1426346847.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1433155771.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1425088908.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1427669282.0,ns,1
argon2id,hash,m1048576_t3_p8,,,1424205501.0,ns,1
