group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m720896_t3_p1,,,1016549829.0,ns,1
argon2id,verify,m720896_t3_p1,,,1021601883.0,ns,1
argon2id,verify,m720896_t3_p1,,,1013264675.0,ns,1
argon2id,verify,m720896_t3_p1,,,1020183434.0,ns,1
argon2id,verify,m720896_t3_p1,,,1023273983.0,ns,1
argon2id,verify,m720896_t3_p1,,,1019864374.0,ns,1
argon2id,verify,m720896_t3_p1,,,1021652682.0,ns,1
argon2id,verify,m720896_t3_p1,,,1015238575.0,ns,1
argon2id,verify,m720896_t3_p1,,,1020472611.0,ns,1
argon2id,verify,m720896_t3_p1,,,1020237480.0,ns,1
