group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m458752_t2_p16,,,864301731.0,ns,1
argon2id,hash,m458752_t2_p16,,,855307571.0,ns,1
argon2id,hash,m458752_t2_p16,,,882582687.0,ns,1
argon2id,hash,m458752_t2_p16,,,875262157.0,ns,1
argon2id,hash,m458752_t2_p16,,,874654219.0,ns,1
argon2id,hash,m458752_t2_p16,,,884322608.0,ns,1
argon2id,hash,m458752_t2_p16,,,865410113.0,ns,1
argon2id,hash,m458752_t2_p16,,,871682491.0,ns,1
argon2id,hash,m458752_t2_p16,,,868937666.0,ns,1
argon2id,hash,m458752_t2_p16,,,848545605.0,ns,1
